Feature ID	Taxon	Confidence
G000025945	d__Bacteria; p__Desulfobacterota_I; c__Desulfobulbia; o__Desulfobulbales; f__Desulfocapsaceae; g__Desulfotalea; s__Desulfotalea psychrophila	1.0
G004843345	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__Oecophyllibacter; s__Oecophyllibacter sp004843345	1.0
G000372085	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Mycobacteriales; f__Mycobacteriaceae; g__Corynebacterium; s__Corynebacterium capitovis	1.0
G000577895	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Clostridiales; f__Clostridiaceae_222000; g__Clostridium_AN; s__Clostridium_AN bornimense	1.0
G000732725	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Kineothrix; s__Kineothrix alysoides	1.0
G001188365	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Paenibacillales; f__Paenibacillaceae_367444; g__Paenibacillus_O; s__Paenibacillus_O humicus	1.0
G001578805	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus sp001578805	1.0
G005222815	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__Roseomonas_A_507058; s__Roseomonas_A_507058 sp005222815	1.0
G000472425	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_504705; f__Xanthobacteraceae_503485; g__Bradyrhizobium; s__Bradyrhizobium sp000472425	1.0
G001886815	d__Bacteria; p__Calditrichota; c__Calditrichia; o__Calditrichales; f__Calditrichaceae; g__Caldithrix; s__Caldithrix abyssi	1.0
G000306785	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Mycobacteriales; f__Geodermatophilaceae; g__Modestobacter; s__Modestobacter marinus_A_372649	1.0
G000621565	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Butyrivibrio_A_168226; s__Butyrivibrio_A_168226 sp000621565	1.0
G000702485	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Alicyclobacillales; f__Alicyclobacillaceae; g__Alicyclobacillus_H; s__Alicyclobacillus_H macrosporangiidus_B	1.0
G000828635	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597432; f__Rhodocyclaceae; g__Sulfuritalea; s__Sulfuritalea hydrogenivorans	1.0
G000724755	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_501186; f__Rhizobiaceae_A_501186; g__Liberibacter; s__Liberibacter asiaticus	1.0
G000158495	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592524; f__Burkholderiaceae_A_574938; g__Oxalobacter_566322; s__Oxalobacter formigenes_B	1.0
G000023205	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Micrococcaceae; g__Micrococcus; s__Micrococcus luteus	1.0
G000188175	d__Bacteria; p__Firmicutes_C; c__Negativicutes; o__Acidaminococcales; f__Acidaminococcaceae; g__Phascolarctobacterium_A; s__Phascolarctobacterium_A succinatutens	1.0
G000236625	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales_641030; f__Halomonadaceae_641030; g__Halomonas_C_640989; s__Halomonas_C_640989 sp002966495	1.0
G000014765	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597441; f__Nitrosomonadaceae; g__Nitrosomonas; s__Nitrosomonas eutropha	1.0
G900101815	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales_877923; f__Flavobacteriaceae; g__Pricia; s__Pricia antarctica	1.0
G900128485	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_595427; f__Burkholderiaceae_A_595427; g__Duodenibacillus; s__Duodenibacillus massiliensis	1.0
G003725695	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Propionibacteriales; f__Nocardioidaceae; g__Marmoricola_A_392027; s__Marmoricola_A_392027 ginsengisoli	1.0
G000017305	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Kineococcaceae; g__Kineococcus; s__Kineococcus radiotolerans	1.0
G001270045	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prolixibacteraceae; g__UBA1413; s__UBA1413 sp001270045	1.0
G001436135	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lacticaseibacillus; s__Lacticaseibacillus thailandensis	1.0
G001644365	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Chthoniobacterales; f__; g__; s__	1.0
G000411355	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Faecalimonas; s__Faecalimonas umbilicata	1.0
G001423245	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_501550; f__Rhizobiaceae_A_501550; g__Aureimonas_A_501548; s__Aureimonas_A_501548 sp001423245	1.0
G011040415	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__D16-34; s__D16-34 sp011392455	1.0
G000380505	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_501637; f__Kaistiaceae_501637; g__Kaistia; s__Kaistia granuli	1.0
G004559085	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__RF39; f__UBA660; g__CAG-533; s__CAG-533 sp000434495	1.0
G002861505	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__Aerococcus; s__Aerococcus christensenii	1.0
G001270745	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Jiangellales; f__Jiangellaceae; g__Jiangella; s__Jiangella alba	1.0
G000262715	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales_877923; f__Blattabacteriaceae; g__Blattabacterium; s__Blattabacterium sp000262715	1.0
G004324765	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Propionibacteriales; f__Propionibacteriaceae; g__Propioniciclava; s__Propioniciclava tarda	1.0
G000348785	d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia_401430; o__Acidimicrobiales; f__Ilumatobacteraceae; g__Ilumatobacter_A; s__Ilumatobacter_A coccineus	1.0
G000016405	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Cereibacter_A_494292; s__Cereibacter_A_494292 azotoformans	1.0
G000769435	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales_877923; f__Flavobacteriaceae; g__Dokdonia; s__Dokdonia donghaensis	1.0
G001063255	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597441; f__Neisseriaceae_563222; g__Neisseria_563205; s__Neisseria mucosa	1.0
G000806415	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales_650611; f__Pseudomonadaceae; g__Pseudomonas_H; s__Pseudomonas_H flexibilis	1.0
G000153925	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Mediterraneibacter_A_155507; s__Mediterraneibacter_A_155507 torques	1.0
G000016545	d__Bacteria; p__Firmicutes_A; c__Thermoanaerobacteria; o__Caldicellulosiruptorales; f__Caldicellulosiruptoraceae; g__Caldicellulosiruptor; s__Caldicellulosiruptor saccharolyticus	1.0
G000527135	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597432; f__Rhodocyclaceae; g__Methyloversatilis; s__Methyloversatilis universalis	1.0
G000093085	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_H; f__Salisediminibacteriaceae; g__Salisediminibacterium_361356; s__Salisediminibacterium selenitireducens	1.0
G900108025	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales_877923; f__Weeksellaceae; g__Halpernia; s__Halpernia humi	1.0
G003167635	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Chthoniobacterales; f__UBA10450; g__Palsa-1392; s__Palsa-1392 sp003169975	1.0
G003574735	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Dongiales; f__Dongiaceae; g__SYSU-D60009; s__SYSU-D60009 sp003574735	1.0
G900320505	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__RF39; f__UBA660; g__UBA2730; s__UBA2730 sp900320505	1.0
G003477605	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Eubacterium_F; s__Eubacterium_F sp003491505	1.0
G000174395	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus_B; s__Enterococcus_B faecium	1.0
G000438985	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae_966727; g__Sediminibacterium; s__Sediminibacterium sp000438985	1.0
G900142235	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Peptostreptococcales; f__Peptostreptococcaceae_256921; g__Tepidibacter_A; s__Tepidibacter_A formicigenes	1.0
G001688905	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_595427; f__Burkholderiaceae_A_595427; g__Turicimonas; s__Turicimonas muris	1.0
G001476195	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Micrococcaceae; g__Rothia; s__Rothia kristinae	1.0
G003553795	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Euzebyales; f__Egibacteraceae; g__T1Sed10-49; s__T1Sed10-49 sp003553795	1.0
G009770985	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Mucilaginibacter_A; s__Mucilaginibacter_A sp009770985	1.0
G000565195	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Mycoplasmatales; f__Mycoplasmataceae; g__Spiroplasma_A_270740; s__Spiroplasma_A_270740 mirum	1.0
G009268125	d__Bacteria; p__Chloroflexota; c__Chloroflexia; o__Chloroflexales_407288; f__Roseiflexaceae; g__SDU3-3; s__SDU3-3 sp009268125	1.0
G900078695	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_595422; f__Burkholderiaceae_A_595422; g__Bordetella_A_593886; s__Bordetella_A_593886 trematum	1.0
G900103115	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Erysipelotrichales; f__Coprobacillaceae; g__Kandleria; s__Kandleria vitulina	1.0
G900199435	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae; g__Pygmaiobacter; s__Pygmaiobacter massiliensis	1.0
G011959565	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__CAG-873; s__CAG-873 sp011959565	1.0
G001314975	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides_H; s__Bacteroides_H thetaiotaomicron	1.0
G902764145	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__RF39; f__UBA660; g__CAG-1000; s__CAG-1000 sp902764145	1.0
G001432305	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Hylemonella_582308; s__Hylemonella sp001432305	1.0
G002006995	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Enterobacteriaceae_A; g__Izhakiella; s__Izhakiella australiensis	1.0
G000020545	d__Bacteria; p__Bacteroidota; c__Chlorobia; o__Chlorobiales; f__Chlorobiaceae; g__Chlorobium_A_785961; s__Chlorobium_A_785961 phaeobacteroides_A	1.0
G000732485	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_B_306089; f__Bacillaceae_H_294103; g__Metabacillus_B_289543; s__Metabacillus_B_289543 sp000732485	1.0
G000715825	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Mycobacteriales; f__Pseudonocardiaceae; g__Goodfellowiella; s__Goodfellowiella coeruleoviolacea	1.0
G001423185	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae; g__Plantibacter; s__Plantibacter sp001423185	1.0
G001460935	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597640; f__2013Ark19i; g__2013Ark19i; s__2013Ark19i sp001460935	1.0
G012034335	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_H; f__Salisediminibacteriaceae; g__Alkalicoccus; s__Alkalicoccus luteus	1.0
G000429065	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales_616009; f__Xanthomonadaceae_616009; g__Silanimonas_613110; s__Silanimonas lenta	1.0
G000715505	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Thioclava_493283; s__Thioclava dalianensis	1.0
G000382485	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas_L_486704; s__Sphingomonas_L_486704 sp000382485	1.0
G000969835	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae; g__Parabacteroides_B_862066; s__Parabacteroides_B_862066 goldsteinii	1.0
G900103535	d__Bacteria; p__Firmicutes_C; c__Negativicutes; o__Veillonellales; f__Megasphaeraceae; g__Megasphaera_A_38689; s__Megasphaera_A paucivorans	1.0
G000758965	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Mycobacteriales; f__Mycobacteriaceae; g__Corynebacterium; s__	1.0
G001594005	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Clostridiales; f__Clostridiaceae_222000; g__Clostridium_AC; s__Clostridium_AC tepidiprofundi	1.0
G004364645	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Propionibacteriales; f__Propionibacteriaceae; g__Naumannella; s__Naumannella halotolerans	1.0
G000255535	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Enterobacteriaceae_A; g__Rahnella_728831; s__Rahnella aceris	1.0
G000752095	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Erysipelotrichales; f__Coprobacillaceae; g__Faecalibacillus; s__Faecalibacillus intestinalis	1.0
G000710755	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Mycobacteriales; f__Pseudonocardiaceae; g__Saccharopolyspora_D_379422; s__Saccharopolyspora rectivirgula	1.0
G000196295	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597441; f__Neisseriaceae_563222; g__Neisseria_563205; s__Neisseria lactamica	1.0
G004361835	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas_L_486704; s__Sphingomonas_L_486704 pacifica	1.0
G000422625	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__Adlercreutzia_404257; s__Adlercreutzia mucosicola	1.0
G000739375	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Comamonas_F_589250; s__Comamonas_F_589250 testosteroni_B_588972	1.0
G001017435	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Polyangium_A; s__Polyangium_A brachysporum	1.0
G009777625	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__Nanoperiomorbaceae; g__WRLL01; s__WRLL01 sp009777625	1.0
G000146285	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae; g__Mobiluncus; s__Mobiluncus curtisii	1.0
G001025155	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Bifidobacteriaceae; g__Bifidobacterium_388775; s__Bifidobacterium angulatum	1.0
G000949475	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prolixibacteraceae; g__Draconibacterium_868200; s__Draconibacterium sediminis	1.0
G006149005	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomaceae; g__Larkinella; s__Larkinella sp006149005	1.0
G000425105	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae; g__Agrococcus; s__Agrococcus lahaulensis	1.0
G001295845	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_504705; f__Xanthobacteraceae_503485; g__Rhodopseudomonas; s__Rhodopseudomonas sp001295845	1.0
G900002825	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Peptostreptococcales; f__Peptostreptococcaceae_256921; g__Romboutsia_D; s__Romboutsia_D lituseburensis	1.0
G000013365	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_504705; f__Xanthobacteraceae_503485; g__Rhodopseudomonas; s__Rhodopseudomonas palustris_J	1.0
G900141865	d__Bacteria; p__Firmicutes_C; c__Negativicutes; o__Selenomonadales; f__Selenomonadaceae_42771; g__Anaerovibrio; s__Anaerovibrio lipolyticus	1.0
G009707705	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597441; f__Chromobacteriaceae; g__WLYX01; s__WLYX01 sp009707705	1.0
G000314405	d__Bacteria; p__Campylobacterota; c__Campylobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter_D; s__	1.0
G000758775	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae; g__Gleimia; s__Gleimia europaea_A	1.0
G000328665	d__Archaea; p__Halobacteriota; c__Methanosarcinia; o__Methanosarcinales_A_2632; f__Methanosarcinaceae; g__Methanomethylovorans; s__Methanomethylovorans hollandica	1.0
G000175375	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Mycobacteriales; f__Mycobacteriaceae; g__Corynebacterium; s__Corynebacterium matruchotii	1.0
G000160535	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Prevotella; s__Prevotella bergensis	1.0
G001429505	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_504705; f__Beijerinckiaceae; g__Bosea; s__Bosea sp001429505	1.0
G000423005	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales_877923; f__Flavobacteriaceae; g__Gelidibacter; s__Gelidibacter mesophilus	1.0
G000310185	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597432; f__Rhodocyclaceae; g__Thauera_A_597130; s__Thauera_A_597130 aminoaromatica	1.0
G900538815	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__Faecousia; s__Faecousia sp000434635	1.0
G004010325	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_501396; f__Rhizobiaceae_A_499470; g__Mesorhizobium_F_498388; s__Mesorhizobium_F_498388 sp004010325	1.0
G000686065	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Butyrivibrio_A_168226; s__Butyrivibrio_A_168226 hungatei_A	1.0
G001713375	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Hydrogenophaga_590395; s__Hydrogenophaga sp001713375	1.0
G006385875	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sandaracinobacter; s__Sandaracinobacter neustonicus	1.0
G000239695	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__Actinomyces graevenitzii	1.0
G000227315	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Tissierellales; f__Peptoniphilaceae; g__Peptoniphilus_B_226367; s__Peptoniphilus_B_226367 indolicus	1.0
G008667375	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Acutalibacteraceae; g__Fimenecus; s__Fimenecus sp000432435	1.0
G000455225	d__Bacteria; p__Firmicutes_C; c__Negativicutes; o__Veillonellales; f__Megasphaeraceae; g__Megasphaera_A_38685; s__Megasphaera_A_38685 massiliensis	1.0
G001693815	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Propionibacteriales; f__Propionibacteriaceae; g__Arachnia; s__Arachnia lapidicapta	1.0
G001426545	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Mycobacteriales; f__Mycobacteriaceae; g__Mycobacterium; s__Mycobacterium sp001426545	1.0
G000297025	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus pasteurii	1.0
G000147675	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Peptostreptococcales; f__Peptostreptococcaceae_256921; g__Peptostreptococcus; s__Peptostreptococcus stomatis	1.0
G001643095	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_504705; f__Beijerinckiaceae; g__Methylobacterium; s__Methylobacterium thiocyanatum	1.0
G000799115	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Pelobium_887411; s__Pelobium glucosidilyticum_A_887383	1.0
G001421705	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Xylophilus; s__Xylophilus sp001421705	1.0
G002420145	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__AKYH767; f__B-17BO; g__UBA4416; s__UBA4416 sp002420145	1.0
G005405245	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus_J; s__Enterococcus_J nangangensis	1.0
G003972985	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Chromatiales_602961; f__Sedimenticolaceae; g__Thiolapillus; s__Thiolapillus sp003972985	1.0
G000755145	d__Bacteria; p__Spirochaetota; c__Spirochaetia; o__Treponematales; f__Treponemataceae; g__Treponema_B_986141; s__Treponema_B_986141 denticola	1.0
G000170795	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Pedobacter_887417; s__Pedobacter sp000170795	1.0
G000169155	d__Bacteria; p__Firmicutes_C; c__Negativicutes; o__Sporomusales_A_41697; f__Thermosinaceae; g__Thermosinus; s__Thermosinus carboxydivorans	1.0
G000368625	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales_660879; f__Moraxellaceae; g__Acinetobacter; s__Acinetobacter schindleri	1.0
