sample_name	anonymized_name	collection_timestamp	description	dna_extracted	elevation	empo_1	empo_2	empo_3	env_biome	env_feature	env_material	env_package	genotype	geo_loc_name	host_age	host_age_units	host_body_habitat	host_body_product	host_body_site	host_common_name	host_life_stage	host_scientific_name	host_subject_id	host_taxid	latitude	longitude	physical_specimen_location	physical_specimen_remaining	qiita_study_id	sample_type	scientific_name	sex	study_type	taxon_id	title	tube_id	keep	genotype_sex	cohort	genotype_tp
14748.CAGE12.FSPF3XTG.L13.2	CAGE12.FSPF3XTG.L13.2	9/18/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	13	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 12	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132296	TRUE	3XTG_female	COHORT 2	3XTG_13
14748.CAGE12.FSPF3XTG.L4.1	CAGE12.FSPF3XTG.L4.1	12/20/19		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	4	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 12	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132209	TRUE	3XTG_female	COHORT 2	3XTG_4
14748.CAGE12.FSPF3XTG.L5.1	CAGE12.FSPF3XTG.L5.1	1/28/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	5	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 12	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132215	TRUE	3XTG_female	COHORT 2	3XTG_5
14748.CAGE12.FSPF3XTG.L6.1	CAGE12.FSPF3XTG.L6.1	3/2/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	6	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 12	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132231	TRUE	3XTG_female	COHORT 2	3XTG_6
14748.CAGE12.FSPF3XTG.L6.2	CAGE12.FSPF3XTG.L6.2	3/2/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	6	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 12	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132228	TRUE	3XTG_female	COHORT 2	3XTG_6
14748.CAGE12.FSPF3XTG.L7.1	CAGE12.FSPF3XTG.L7.1	4/6/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	7	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 12	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132139	TRUE	3XTG_female	COHORT 2	3XTG_7
14748.CAGE12.FSPF3XTG.L7.2	CAGE12.FSPF3XTG.L7.2	4/6/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	7	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 12	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132151	TRUE	3XTG_female	COHORT 2	3XTG_7
14748.CAGE12.FSPF3XTG.L8.1	CAGE12.FSPF3XTG.L8.1	5/11/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	8	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 12	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132219	TRUE	3XTG_female	COHORT 2	3XTG_8
14748.CAGE12.FSPF3XTG.L8.2	CAGE12.FSPF3XTG.L8.2	5/11/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	8	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 12	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363131274	TRUE	3XTG_female	COHORT 2	3XTG_8
14748.CAGE12.FSPF3XTG.L9.1	CAGE12.FSPF3XTG.L9.1	6/8/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	9	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 12	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363131302	TRUE	3XTG_female	COHORT 2	3XTG_9
14748.CAGE12.FSPF3XTG.L9.2	CAGE12.FSPF3XTG.L9.2	6/8/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	9	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 12	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363131301	TRUE	3XTG_female	COHORT 2	3XTG_9
14748.CAGE16.FSPFB6.L10.1	CAGE16.FSPFB6.L10.1	6/8/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	B6	USA:CA:Pasadena	10	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 16	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363131311	TRUE	B6_female	COHORT 2	B6_10
14748.CAGE16.FSPFB6.L10.2	CAGE16.FSPFB6.L10.2	6/8/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	B6	USA:CA:Pasadena	10	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 16	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363131328	TRUE	B6_female	COHORT 2	B6_10
14748.CAGE16.FSPFB6.L11.1	CAGE16.FSPFB6.L11.1	7/13/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	B6	USA:CA:Pasadena	11	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 16	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363131346	TRUE	B6_female	COHORT 2	B6_11
14748.CAGE16.FSPFB6.L11.2	CAGE16.FSPFB6.L11.2	7/13/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	B6	USA:CA:Pasadena	11	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 16	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363131355	TRUE	B6_female	COHORT 2	B6_11
14748.CAGE16.FSPFB6.L12.1	CAGE16.FSPFB6.L12.1	8/18/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	B6	USA:CA:Pasadena	12	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 16	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363131279	TRUE	B6_female	COHORT 2	B6_12
14748.CAGE16.FSPFB6.L12.2	CAGE16.FSPFB6.L12.2	8/18/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	B6	USA:CA:Pasadena	12	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 16	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363131286	TRUE	B6_female	COHORT 2	B6_12
14748.CAGE16.FSPFB6.L13.1	CAGE16.FSPFB6.L13.1	9/18/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	B6	USA:CA:Pasadena	13	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 16	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132303	TRUE	B6_female	COHORT 2	B6_13
14748.CAGE16.FSPFB6.L13.2	CAGE16.FSPFB6.L13.2	9/18/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	B6	USA:CA:Pasadena	13	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 16	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132312	FALSE	B6_female	COHORT 2	B6_13
14748.CAGE16.FSPFB6.L4.1	CAGE16.FSPFB6.L4.1	12/20/19		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	B6	USA:CA:Pasadena	4	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 16	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132230	TRUE	B6_female	COHORT 2	B6_4
14748.CAGE16.FSPFB6.L5.1	CAGE16.FSPFB6.L5.1	1/28/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	B6	USA:CA:Pasadena	5	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 16	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132229	TRUE	B6_female	COHORT 2	B6_5
14748.CAGE16.FSPFB6.L7.1	CAGE16.FSPFB6.L7.1	3/2/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	B6	USA:CA:Pasadena	7	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 16	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132138	TRUE	B6_female	COHORT 2	B6_7
14748.CAGE16.FSPFB6.L7.2	CAGE16.FSPFB6.L7.2	3/2/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	B6	USA:CA:Pasadena	7	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 16	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132152	TRUE	B6_female	COHORT 2	B6_7
14748.CAGE16.FSPFB6.L8.1	CAGE16.FSPFB6.L8.1	4/6/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	B6	USA:CA:Pasadena	8	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 16	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132157	TRUE	B6_female	COHORT 2	B6_8
14748.CAGE16.FSPFB6.L8.2	CAGE16.FSPFB6.L8.2	4/6/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	B6	USA:CA:Pasadena	8	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 16	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132163	TRUE	B6_female	COHORT 2	B6_8
14748.CAGE16.FSPFB6.L9.1	CAGE16.FSPFB6.L9.1	5/11/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	B6	USA:CA:Pasadena	9	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 16	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132141	TRUE	B6_female	COHORT 2	B6_9
14748.CAGE16.FSPFB6.L9.2	CAGE16.FSPFB6.L9.2	5/11/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	B6	USA:CA:Pasadena	9	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 16	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132150	TRUE	B6_female	COHORT 2	B6_9
14748.CAGE2.FSPF3XTG.L10.1	CAGE2.FSPF3XTG.L10.1	4/6/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	10	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 2	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132178	TRUE	3XTG_female	COHORT 2	3XTG_10
14748.CAGE2.FSPF3XTG.L10.2	CAGE2.FSPF3XTG.L10.2	4/6/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	10	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 2	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132180	TRUE	3XTG_female	COHORT 2	3XTG_10
14748.CAGE2.FSPF3XTG.L11.1	CAGE2.FSPF3XTG.L11.1	5/11/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	11	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 2	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132158	TRUE	3XTG_female	COHORT 2	3XTG_11
14748.CAGE2.FSPF3XTG.L11.2	CAGE2.FSPF3XTG.L11.2	5/11/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	11	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 2	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132168	TRUE	3XTG_female	COHORT 2	3XTG_11
14748.CAGE2.FSPF3XTG.L12.1	CAGE2.FSPF3XTG.L12.1	6/8/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	12	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 2	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132191	TRUE	3XTG_female	COHORT 2	3XTG_12
14748.CAGE2.FSPF3XTG.L12.2	CAGE2.FSPF3XTG.L12.2	6/8/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	12	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 2	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132200	TRUE	3XTG_female	COHORT 2	3XTG_12
14748.CAGE2.FSPF3XTG.L14.1	CAGE2.FSPF3XTG.L14.1	7/13/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	14	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 2	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363131368	TRUE	3XTG_female	COHORT 2	3XTG_14
14748.CAGE2.FSPF3XTG.L14.2	CAGE2.FSPF3XTG.L14.2	7/13/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	14	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 2	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363134062	TRUE	3XTG_female	COHORT 2	3XTG_14
14748.CAGE2.FSPF3XTG.L15.1	CAGE2.FSPF3XTG.L15.1	8/18/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	15	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 2	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363131318	TRUE	3XTG_female	COHORT 2	3XTG_15
14748.CAGE2.FSPF3XTG.L15.2	CAGE2.FSPF3XTG.L15.2	8/18/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	15	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 2	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363131316	TRUE	3XTG_female	COHORT 2	3XTG_15
14748.CAGE2.FSPF3XTG.L7.1	CAGE2.FSPF3XTG.L7.1	12/20/19		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	7	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 2	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132153	TRUE	3XTG_female	COHORT 2	3XTG_7
14748.CAGE2.FSPF3XTG.L9.1	CAGE2.FSPF3XTG.L9.1	3/2/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	9	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 2	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132155	TRUE	3XTG_female	COHORT 2	3XTG_9
14748.CAGE2.FSPF3XTG.L9.2	CAGE2.FSPF3XTG.L9.2	3/2/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	9	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 2	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132161	TRUE	3XTG_female	COHORT 2	3XTG_9
14748.CAGE20.FSPF3XTG.L1.1	CAGE20.FSPF3XTG.L1.1	4/6/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	1	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 20	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132174	TRUE	3XTG_female	COHORT 4	3XTG_1
14748.CAGE20.FSPF3XTG.L1.2	CAGE20.FSPF3XTG.L1.1	4/6/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	1	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 20	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132182	TRUE	3XTG_female	COHORT 4	3XTG_1
14748.CAGE20.FSPF3XTG.L10.1	CAGE20.FSPF3XTG.L10.1	12/28/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	10	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 20	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363130484	TRUE	3XTG_female	COHORT 4	3XTG_10
14748.CAGE20.FSPF3XTG.L10.2	CAGE20.FSPF3XTG.L10.2	12/28/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	10	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 20	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363130491	TRUE	3XTG_female	COHORT 4	3XTG_10
14748.CAGE20.FSPF3XTG.L2.1	CAGE20.FSPF3XTG.L2.1	5/11/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	2	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 20	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132159	TRUE	3XTG_female	COHORT 4	3XTG_2
14748.CAGE20.FSPF3XTG.L2.2	CAGE20.FSPF3XTG.L2.2	5/11/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	2	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 20	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363132164	TRUE	3XTG_female	COHORT 4	3XTG_2
14748.CAGE20.FSPF3XTG.L3.1	CAGE20.FSPF3XTG.L3.1	6/8/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	3	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 20	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363131327	TRUE	3XTG_female	COHORT 4	3XTG_3
14748.CAGE20.FSPF3XTG.L3.2	CAGE20.FSPF3XTG.L3.2	6/8/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	3	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 20	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363131342	TRUE	3XTG_female	COHORT 4	3XTG_3
14748.CAGE20.FSPF3XTG.L4.1	CAGE20.FSPF3XTG.L4.1	7/13/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	4	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 20	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363131362	TRUE	3XTG_female	COHORT 4	3XTG_4
14748.CAGE20.FSPF3XTG.L4.2	CAGE20.FSPF3XTG.L4.2	7/13/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	4	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 20	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363134072	TRUE	3XTG_female	COHORT 4	3XTG_4
14748.CAGE20.FSPF3XTG.L6.1	CAGE20.FSPF3XTG.L6.1	8/18/20		FALSE	263	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	3XTG	USA:CA:Pasadena	6	months	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	CAGE 20	10090	34.1	118.13	CalTech	FALSE	14748	feces	mouse gut metagenome	female	Longitudinal	410661	Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project	363131296	TRUE	3XTG_female	COHORT 4	3XTG_6
